Sex	Lower	Upper	SEER_Draw	NET	Stage	Months	CSS	CSS_flag	OS	OS_flag	NCS
Male	70	74	Urothelial Tract	No	II	132	0.557	FALSE	0.325	FALSE	0.5834829443447037
Male	70	74	Urothelial Tract	No	II	144	0.557	FALSE	0.3	FALSE	0.5385996409335726
Male	70	74	Urothelial Tract	No	II	156	0.557	FALSE	0.3	FALSE	0.5385996409335726
Male	70	74	Urothelial Tract	No	II	168	0.371	FALSE	0.2	FALSE	0.5385996409335726
Male	70	74	Urothelial Tract	No	II	180	0.371	FALSE	0.2	FALSE	0.5385996409335726
Male	70	74	Urothelial Tract	No	II	191	0.371	TRUE	0.2	TRUE	0.5385996409335726
Male	70	74	Urothelial Tract	No	III	12	0.863	FALSE	0.837	FALSE	0.9698725376593279
Male	70	74	Urothelial Tract	No	III	24	0.725	FALSE	0.67	FALSE	0.9241379310344828
Male	70	74	Urothelial Tract	No	III	36	0.64	FALSE	0.555	FALSE	0.8671875000000001
Male	70	74	Urothelial Tract	No	III	48	0.594	FALSE	0.51	FALSE	0.8585858585858587
Male	70	74	Urothelial Tract	No	III	60	0.561	FALSE	0.448	FALSE	0.7985739750445632
Male	70	74	Urothelial Tract	No	III	72	0.545	FALSE	0.413	FALSE	0.7577981651376146
Male	70	74	Urothelial Tract	No	III	84	0.525	FALSE	0.393	FALSE	0.7485714285714286
Male	70	74	Urothelial Tract	No	III	96	0.484	FALSE	0.334	FALSE	0.6900826446280992
Male	70	74	Urothelial Tract	No	III	108	0.472	FALSE	0.299	FALSE	0.6334745762711864
Male	70	74	Urothelial Tract	No	III	120	0.472	FALSE	0.265	FALSE	0.5614406779661018
Male	70	74	Urothelial Tract	No	III	132	0.448	FALSE	0.232	FALSE	0.5178571428571429
Male	70	74	Urothelial Tract	No	III	144	0.448	FALSE	0.202	FALSE	0.45089285714285715
Male	70	74	Urothelial Tract	No	III	156	0.448	FALSE	0.202	FALSE	0.45089285714285715
Male	70	74	Urothelial Tract	No	III	168	0.448	FALSE	0.184	FALSE	0.4107142857142857
Male	70	74	Urothelial Tract	No	III	180	0.448	FALSE	0.184	FALSE	0.4107142857142857
Male	70	74	Urothelial Tract	No	III	191	0.448	TRUE	0.184	TRUE	0.4107142857142857
Male	70	74	Urothelial Tract	No	IV	12	0.486	FALSE	0.443	FALSE	0.911522633744856
Male	70	74	Urothelial Tract	No	IV	24	0.274	FALSE	0.247	FALSE	0.9014598540145985
Male	70	74	Urothelial Tract	No	IV	36	0.226	FALSE	0.2	FALSE	0.8849557522123894
Male	70	74	Urothelial Tract	No	IV	48	0.205	FALSE	0.177	FALSE	0.8634146341463415
Male	70	74	Urothelial Tract	No	IV	60	0.199	FALSE	0.163	FALSE	0.8190954773869347
Male	70	74	Urothelial Tract	No	IV	72	0.193	FALSE	0.144	FALSE	0.7461139896373056
Male	70	74	Urothelial Tract	No	IV	84	0.186	FALSE	0.129	FALSE	0.6935483870967742
Male	70	74	Urothelial Tract	No	IV	96	0.186	FALSE	0.129	FALSE	0.6935483870967742
Male	70	74	Urothelial Tract	No	IV	108	0.186	FALSE	0.106	FALSE	0.5698924731182795
Male	70	74	Urothelial Tract	No	IV	120	0.186	FALSE	0.087	FALSE	0.46774193548387094
Male	70	74	Urothelial Tract	No	IV	132	0.186	FALSE	0.087	FALSE	0.46774193548387094
Male	70	74	Urothelial Tract	No	IV	144	0.186	FALSE	0.087	FALSE	0.46774193548387094
Male	70	74	Urothelial Tract	No	IV	156	0.186	FALSE	0.074	FALSE	0.3978494623655914
Male	70	74	Urothelial Tract	No	IV	168	0.186	FALSE	0.056	FALSE	0.3010752688172043
Male	70	74	Urothelial Tract	No	IV	180	0.186	FALSE	0.056	FALSE	0.3010752688172043
Male	70	74	Urothelial Tract	No	IV	191	0.186	TRUE	0.056	TRUE	0.3010752688172043
Male	70	74	Urothelial Tract	No	NotStaged	12	0.823	FALSE	0.786	FALSE	0.9550425273390037
Male	70	74	Urothelial Tract	No	NotStaged	24	0.71	FALSE	0.64	FALSE	0.9014084507042254
Male	70	74	Urothelial Tract	No	NotStaged	36	0.62	FALSE	0.493	FALSE	0.7951612903225806
Male	70	74	Urothelial Tract	No	NotStaged	48	0.558	FALSE	0.394	FALSE	0.7060931899641577
Male	70	74	Urothelial Tract	No	NotStaged	60	0.521	FALSE	0.345	FALSE	0.6621880998080614
Male	70	74	Urothelial Tract	No	NotStaged	72	0.447	FALSE	0.296	FALSE	0.6621880998080614
Male	70	74	Urothelial Tract	No	NotStaged	84	0.402	FALSE	0.244	FALSE	0.6069651741293531
Male	70	74	Urothelial Tract	No	NotStaged	96	0.402	FALSE	0.244	FALSE	0.6069651741293531
Male	70	74	Urothelial Tract	No	NotStaged	108	0.402	FALSE	0.213	FALSE	0.5298507462686567
Male	70	74	Urothelial Tract	No	NotStaged	120	0.402	FALSE	0.178	FALSE	0.4427860696517412
Male	70	74	Urothelial Tract	No	NotStaged	132	0.402	FALSE	0.119	FALSE	0.2960199004975124
Male	70	74	Urothelial Tract	No	NotStaged	144	0.402	FALSE	0.119	FALSE	0.2960199004975124
Male	70	74	Urothelial Tract	No	NotStaged	156	0.402	FALSE	0.119	FALSE	0.2960199004975124
Male	70	74	Urothelial Tract	No	NotStaged	168	0.402	FALSE	0.119	FALSE	0.2960199004975124
Male	70	74	Urothelial Tract	No	NotStaged	180	0.402	TRUE	0.119	TRUE	0.2960199004975124
Male	70	74	Urothelial Tract	No	NotStaged	191	0.402	TRUE	0.119	TRUE	0.2960199004975124
Male	70	74	Urothelial Tract	NET	I	12	0	TRUE	0	TRUE	NA
Male	70	74	Urothelial Tract	NET	I	24	0	TRUE	0	TRUE	NA
Male	70	74	Urothelial Tract	NET	I	36	0	TRUE	0	TRUE	NA
Male	70	74	Urothelial Tract	NET	I	48	0	TRUE	0	TRUE	NA
Male	70	74	Urothelial Tract	NET	I	60	0	TRUE	0	TRUE	NA
Male	70	74	Urothelial Tract	NET	I	72	0	TRUE	0	TRUE	NA
Male	70	74	Urothelial Tract	NET	I	84	0	TRUE	0	TRUE	NA
Male	70	74	Urothelial Tract	NET	I	96	0	TRUE	0	TRUE	NA
Male	70	74	Urothelial Tract	NET	I	108	0	TRUE	0	TRUE	NA
Male	70	74	Urothelial Tract	NET	I	120	0	TRUE	0	TRUE	NA
Male	70	74	Urothelial Tract	NET	I	132	0	TRUE	0	TRUE	NA
Male	70	74	Urothelial Tract	NET	I	144	0	TRUE	0	TRUE	NA
Male	70	74	Urothelial Tract	NET	I	156	0	TRUE	0	TRUE	NA
Male	70	74	Urothelial Tract	NET	I	168	0	TRUE	0	TRUE	NA
Male	70	74	Urothelial Tract	NET	I	180	0	TRUE	0	TRUE	NA
Male	70	74	Urothelial Tract	NET	I	191	0	TRUE	0	TRUE	NA
Male	70	74	Urothelial Tract	NET	II	12	0	TRUE	0	TRUE	NA
Male	70	74	Urothelial Tract	NET	II	24	0	TRUE	0	TRUE	NA
Male	70	74	Urothelial Tract	NET	II	36	0	TRUE	0	TRUE	NA
Male	70	74	Urothelial Tract	NET	II	48	0	TRUE	0	TRUE	NA
Male	70	74	Urothelial Tract	NET	II	60	0	TRUE	0	TRUE	NA
Male	70	74	Urothelial Tract	NET	II	72	0	TRUE	0	TRUE	NA
Male	70	74	Urothelial Tract	NET	II	84	0	TRUE	0	TRUE	NA
Male	70	74	Urothelial Tract	NET	II	96	0	TRUE	0	TRUE	NA
Male	70	74	Urothelial Tract	NET	II	108	0	TRUE	0	TRUE	NA
Male	70	74	Urothelial Tract	NET	II	120	0	TRUE	0	TRUE	NA
Male	70	74	Urothelial Tract	NET	II	132	0	TRUE	0	TRUE	NA
Male	70	74	Urothelial Tract	NET	II	144	0	TRUE	0	TRUE	NA
Male	70	74	Urothelial Tract	NET	II	156	0	TRUE	0	TRUE	NA
Male	70	74	Urothelial Tract	NET	II	168	0	TRUE	0	TRUE	NA
Male	70	74	Urothelial Tract	NET	II	180	0	TRUE	0	TRUE	NA
Male	70	74	Urothelial Tract	NET	II	191	0	TRUE	0	TRUE	NA
Male	70	74	Urothelial Tract	NET	III	12	1	FALSE	1	FALSE	1
Male	70	74	Urothelial Tract	NET	III	24	1	FALSE	1	FALSE	1
Male	70	74	Urothelial Tract	NET	III	36	1	FALSE	1	FALSE	1
Male	70	74	Urothelial Tract	NET	III	48	1	FALSE	1	FALSE	1
Male	70	74	Urothelial Tract	NET	III	60	1	FALSE	1	FALSE	1
Male	70	74	Urothelial Tract	NET	III	72	1	FALSE	1	FALSE	1
Male	70	74	Urothelial Tract	NET	III	84	1	FALSE	1	FALSE	1
Male	70	74	Urothelial Tract	NET	III	96	1	TRUE	1	TRUE	1
Male	70	74	Urothelial Tract	NET	III	108	1	TRUE	1	TRUE	1
Male	70	74	Urothelial Tract	NET	III	120	1	TRUE	1	TRUE	1
Male	70	74	Urothelial Tract	NET	III	132	1	TRUE	1	TRUE	1
Male	70	74	Urothelial Tract	NET	III	144	1	TRUE	1	TRUE	1
Male	70	74	Urothelial Tract	NET	III	156	1	TRUE	1	TRUE	1
Male	70	74	Urothelial Tract	NET	III	168	1	TRUE	1	TRUE	1
Male	70	74	Urothelial Tract	NET	III	180	1	TRUE	1	TRUE	1
Male	70	74	Urothelial Tract	NET	III	191	1	TRUE	1	TRUE	1
Male	70	74	Urothelial Tract	NET	IV	12	0.4	FALSE	0.4	FALSE	1
Male	70	74	Urothelial Tract	NET	IV	24	0	FALSE	0	FALSE	1
Male	70	74	Urothelial Tract	NET	IV	36	0	FALSE	0	FALSE	1
Male	70	74	Urothelial Tract	NET	IV	48	0	FALSE	0	FALSE	1
Male	70	74	Urothelial Tract	NET	IV	60	0	FALSE	0	FALSE	1
Male	70	74	Urothelial Tract	NET	IV	72	0	FALSE	0	FALSE	1
Male	70	74	Urothelial Tract	NET	IV	84	0	FALSE	0	FALSE	1
Male	70	74	Urothelial Tract	NET	IV	96	0	FALSE	0	FALSE	1
Male	70	74	Urothelial Tract	NET	IV	108	0	FALSE	0	FALSE	1
Male	70	74	Urothelial Tract	NET	IV	120	0	FALSE	0	FALSE	1
Male	70	74	Urothelial Tract	NET	IV	132	0	FALSE	0	FALSE	1
Male	70	74	Urothelial Tract	NET	IV	144	0	FALSE	0	FALSE	1
Male	70	74	Urothelial Tract	NET	IV	156	0	FALSE	0	FALSE	1
Male	70	74	Urothelial Tract	NET	IV	168	0	FALSE	0	FALSE	1
Male	70	74	Urothelial Tract	NET	IV	180	0	FALSE	0	FALSE	1
Male	70	74	Urothelial Tract	NET	IV	191	0	FALSE	0	FALSE	1
Male	70	74	Urothelial Tract	NET	NotStaged	12	1	FALSE	0.5	FALSE	0.5
Male	70	74	Urothelial Tract	NET	NotStaged	24	0	FALSE	0	FALSE	0.5
Male	70	74	Urothelial Tract	NET	NotStaged	36	0	FALSE	0	FALSE	0.5
Male	70	74	Urothelial Tract	NET	NotStaged	48	0	FALSE	0	FALSE	0.5
Male	70	74	Urothelial Tract	NET	NotStaged	60	0	FALSE	0	FALSE	0.5
Male	70	74	Urothelial Tract	NET	NotStaged	72	0	FALSE	0	FALSE	0.5
Male	70	74	Urothelial Tract	NET	NotStaged	84	0	FALSE	0	FALSE	0.5
Male	70	74	Urothelial Tract	NET	NotStaged	96	0	FALSE	0	FALSE	0.5
Male	70	74	Urothelial Tract	NET	NotStaged	108	0	FALSE	0	FALSE	0.5
Male	70	74	Urothelial Tract	NET	NotStaged	120	0	FALSE	0	FALSE	0.5
Male	70	74	Urothelial Tract	NET	NotStaged	132	0	FALSE	0	FALSE	0.5
Male	70	74	Urothelial Tract	NET	NotStaged	144	0	FALSE	0	FALSE	0.5
Male	70	74	Urothelial Tract	NET	NotStaged	156	0	FALSE	0	FALSE	0.5
Male	70	74	Urothelial Tract	NET	NotStaged	168	0	FALSE	0	FALSE	0.5
Male	70	74	Urothelial Tract	NET	NotStaged	180	0	FALSE	0	FALSE	0.5
Male	70	74	Urothelial Tract	NET	NotStaged	191	0	FALSE	0	FALSE	0.5
Male	70	74	CUP	NotExpected	I	12	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	I	24	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	I	36	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	I	48	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	I	60	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	I	72	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	I	84	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	I	96	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	I	108	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	I	120	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	I	132	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	I	144	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	I	156	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	I	168	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	I	180	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	I	191	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	II	12	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	II	24	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	II	36	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	II	48	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	II	60	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	II	72	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	II	84	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	II	96	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	II	108	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	II	120	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	II	132	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	II	144	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	II	156	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	II	168	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	II	180	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	II	191	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	III	12	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	III	24	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	III	36	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	III	48	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	III	60	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	III	72	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	III	84	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	III	96	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	III	108	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	III	120	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	III	132	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	III	144	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	III	156	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	III	168	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	III	180	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	III	191	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	IV	12	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	IV	24	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	IV	36	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	IV	48	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	IV	60	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	IV	72	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	IV	84	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	IV	96	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	IV	108	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	IV	120	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	IV	132	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	IV	144	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	IV	156	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	IV	168	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	IV	180	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	IV	191	0	TRUE	0	TRUE	NA
Male	70	74	CUP	NotExpected	NotStaged	12	0.261	FALSE	0.219	FALSE	0.8390804597701149
Male	70	74	CUP	NotExpected	NotStaged	24	0.194	FALSE	0.154	FALSE	0.7938144329896907
Male	70	74	CUP	NotExpected	NotStaged	36	0.172	FALSE	0.131	FALSE	0.7616279069767443
Male	70	74	CUP	NotExpected	NotStaged	48	0.154	FALSE	0.113	FALSE	0.7337662337662338
Male	70	74	CUP	NotExpected	NotStaged	60	0.146	FALSE	0.102	FALSE	0.6986301369863014
Male	70	74	CUP	NotExpected	NotStaged	72	0.135	FALSE	0.092	FALSE	0.6814814814814815
Male	70	74	CUP	NotExpected	NotStaged	84	0.126	FALSE	0.08	FALSE	0.6349206349206349
Male	70	74	CUP	NotExpected	NotStaged	96	0.121	FALSE	0.072	FALSE	0.5950413223140496
Male	70	74	CUP	NotExpected	NotStaged	108	0.113	FALSE	0.064	FALSE	0.5663716814159292
Male	70	74	CUP	NotExpected	NotStaged	120	0.11	FALSE	0.056	FALSE	0.5090909090909091
Male	70	74	CUP	NotExpected	NotStaged	132	0.104	FALSE	0.041	FALSE	0.3942307692307693
Male	70	74	CUP	NotExpected	NotStaged	144	0.1	FALSE	0.039	FALSE	0.38999999999999996
Male	70	74	CUP	NotExpected	NotStaged	156	0.1	FALSE	0.034	FALSE	0.34
Male	70	74	CUP	NotExpected	NotStaged	168	0.088	FALSE	0.029	FALSE	0.3295454545454546
Male	70	74	CUP	NotExpected	NotStaged	180	0.088	FALSE	0.026	FALSE	0.29545454545454547
Male	70	74	CUP	NotExpected	NotStaged	191	0.088	FALSE	0.022	FALSE	0.25
Male	70	74	Brain	NotExpected	I	12	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	I	24	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	I	36	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	I	48	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	I	60	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	I	72	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	I	84	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	I	96	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	I	108	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	I	120	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	I	132	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	I	144	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	I	156	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	I	168	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	I	180	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	I	191	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	II	12	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	II	24	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	II	36	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	II	48	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	II	60	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	II	72	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	II	84	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	II	96	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	II	108	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	II	120	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	II	132	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	II	144	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	II	156	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	II	168	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	II	180	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	II	191	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	III	12	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	III	24	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	III	36	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	III	48	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	III	60	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	III	72	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	III	84	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	III	96	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	III	108	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	III	120	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	III	132	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	III	144	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	III	156	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	III	168	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	III	180	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	III	191	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	IV	12	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	IV	24	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	IV	36	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	IV	48	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	IV	60	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	IV	72	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	IV	84	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	IV	96	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	IV	108	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	IV	120	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	IV	132	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	IV	144	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	IV	156	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	IV	168	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	IV	180	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	IV	191	0	TRUE	0	TRUE	NA
Male	70	74	Brain	NotExpected	NotStaged	12	0.358	FALSE	0.327	FALSE	0.9134078212290504
Male	70	74	Brain	NotExpected	NotStaged	24	0.165	FALSE	0.145	FALSE	0.8787878787878787
Male	70	74	Brain	NotExpected	NotStaged	36	0.107	FALSE	0.09	FALSE	0.8411214953271028
Male	70	74	Brain	NotExpected	NotStaged	48	0.083	FALSE	0.068	FALSE	0.8192771084337349
Male	70	74	Brain	NotExpected	NotStaged	60	0.071	FALSE	0.056	FALSE	0.7887323943661972
Male	70	74	Brain	NotExpected	NotStaged	72	0.063	FALSE	0.048	FALSE	0.7619047619047619
Male	70	74	Brain	NotExpected	NotStaged	84	0.056	FALSE	0.038	FALSE	0.6785714285714285
Male	70	74	Brain	NotExpected	NotStaged	96	0.05	FALSE	0.03	FALSE	0.6
Male	70	74	Brain	NotExpected	NotStaged	108	0.05	FALSE	0.029	FALSE	0.58
Male	70	74	Brain	NotExpected	NotStaged	120	0.045	FALSE	0.025	FALSE	0.5555555555555556
Male	70	74	Brain	NotExpected	NotStaged	132	0.045	FALSE	0.022	FALSE	0.4888888888888889
Male	70	74	Brain	NotExpected	NotStaged	144	0.045	FALSE	0.019	FALSE	0.4222222222222222
Male	70	74	Brain	NotExpected	NotStaged	156	0.045	FALSE	0.017	FALSE	0.3777777777777778
Male	70	74	Brain	NotExpected	NotStaged	168	0.045	FALSE	0.015	FALSE	0.3333333333333333
Male	70	74	Brain	NotExpected	NotStaged	180	0.045	FALSE	0.01	FALSE	0.22222222222222224
Male	70	74	Brain	NotExpected	NotStaged	191	0.045	TRUE	0.01	TRUE	0.22222222222222224
Male	70	74	[OTHER]	NotExpected	I	12	0.867	FALSE	0.833	FALSE	0.9607843137254901
Male	70	74	[OTHER]	NotExpected	I	24	0.788	FALSE	0.73	FALSE	0.9263959390862944
Male	70	74	[OTHER]	NotExpected	I	36	0.732	FALSE	0.637	FALSE	0.8702185792349727
Male	70	74	[OTHER]	NotExpected	I	48	0.717	FALSE	0.593	FALSE	0.8270571827057183
Male	70	74	[OTHER]	NotExpected	I	60	0.71	FALSE	0.544	FALSE	0.7661971830985916
Male	70	74	[OTHER]	NotExpected	I	72	0.698	FALSE	0.499	FALSE	0.7148997134670487
Male	70	74	[OTHER]	NotExpected	I	84	0.689	FALSE	0.464	FALSE	0.6734397677793905
Male	70	74	[OTHER]	NotExpected	I	96	0.681	FALSE	0.419	FALSE	0.6152716593245227
Male	70	74	[OTHER]	NotExpected	I	108	0.681	FALSE	0.386	FALSE	0.566813509544787
Male	70	74	[OTHER]	NotExpected	I	120	0.668	FALSE	0.349	FALSE	0.5224550898203593
Male	70	74	[OTHER]	NotExpected	I	132	0.642	FALSE	0.297	FALSE	0.4626168224299065
Male	70	74	[OTHER]	NotExpected	I	144	0.642	FALSE	0.268	FALSE	0.4174454828660436
Male	70	74	[OTHER]	NotExpected	I	156	0.642	FALSE	0.23	FALSE	0.3582554517133956
Male	70	74	[OTHER]	NotExpected	I	168	0.596	FALSE	0.17	FALSE	0.2852348993288591
Male	70	74	[OTHER]	NotExpected	I	180	0.596	FALSE	0.154	FALSE	0.25838926174496646
Male	70	74	[OTHER]	NotExpected	I	191	0.596	TRUE	0.154	TRUE	0.25838926174496646
Male	70	74	[OTHER]	NotExpected	II	12	0.828	FALSE	0.772	FALSE	0.9323671497584541
Male	70	74	[OTHER]	NotExpected	II	24	0.722	FALSE	0.639	FALSE	0.8850415512465375
Male	70	74	[OTHER]	NotExpected	II	36	0.626	FALSE	0.519	FALSE	0.8290734824281151
Male	70	74	[OTHER]	NotExpected	II	48	0.585	FALSE	0.458	FALSE	0.782905982905983
Male	70	74	[OTHER]	NotExpected	II	60	0.575	FALSE	0.422	FALSE	0.7339130434782609
Male	70	74	[OTHER]	NotExpected	II	72	0.571	FALSE	0.397	FALSE	0.6952714535901927
Male	70	74	[OTHER]	NotExpected	II	84	0.557	FALSE	0.347	FALSE	0.622980251346499
Male	70	74	[OTHER]	NotExpected	II	96	0.55	FALSE	0.331	FALSE	0.6018181818181818
Male	70	74	[OTHER]	NotExpected	II	108	0.542	FALSE	0.296	FALSE	0.5461254612546125
Male	70	74	[OTHER]	NotExpected	II	120	0.542	FALSE	0.273	FALSE	0.503690036900369
Male	70	74	[OTHER]	NotExpected	II	132	0.542	FALSE	0.24	FALSE	0.4428044280442804
